id,event_type,course_id,group_id,lecture_id,user_id,from_time,to_time,in_quiz,speed,volume,fullscreen,created_at,updated_at
31253550,2,4363,17002,53828,67631,15.487474,,true,1.0,0.8,false,2020-01-06 13:21:20,2020-01-06 13:21:20
31253543,2,4363,17002,53828,67622,11.465934,,true,1.0,0.8,false,2020-01-06 13:21:13,2020-01-06 13:21:13
31253542,2,4363,17002,53828,67617,15.421945421,,true,1.0,0.8,false,2020-01-06 13:21:12,2020-01-06 13:21:12
31253540,2,4363,17002,53828,67626,30.35256,,true,1.0,0.8,false,2020-01-06 13:21:10,2020-01-06 13:21:10
31253533,2,4363,17002,53828,67621,27.194691,,true,1.0,0.8,false,2020-01-06 13:21:04,2020-01-06 13:21:04
31253523,2,4363,17002,53828,67622,15.391901,,false,1.0,0.8,false,2020-01-06 13:21:00,2020-01-06 13:21:00
31253511,2,4363,17002,53828,67617,15.42281527,,true,1.0,0.8,false,2020-01-06 13:20:51,2020-01-06 13:20:51
31253505,2,4363,17002,53828,67623,33.21834,,true,1.0,0.8,false,2020-01-06 13:20:49,2020-01-06 13:20:49
31253503,2,4363,17002,53828,67623,33.139951,,true,1.0,0.8,false,2020-01-06 13:20:48,2020-01-06 13:20:48
31253501,2,4363,17002,53828,67631,11.453785,,true,1.0,0.8,false,2020-01-06 13:20:46,2020-01-06 13:20:46
31253480,2,4363,17002,53828,67621,24.649748,,true,1.0,0.8,false,2020-01-06 13:20:26,2020-01-06 13:20:26
31253474,2,4363,17002,53828,67617,15.51676975,,true,1.0,0.8,false,2020-01-06 13:20:22,2020-01-06 13:20:22
31253472,2,4363,17002,53828,67617,15.5379555555556,,true,1.0,0.8,false,2020-01-06 13:20:16,2020-01-06 13:20:16
31253464,2,4363,17002,53828,67617,11.625169315,,true,1.0,0.8,false,2020-01-06 13:19:50,2020-01-06 13:19:50
31253458,2,4363,17002,53828,67626,27.242719,,true,1.0,0.8,false,2020-01-06 13:19:21,2020-01-06 13:19:21
31253448,2,4363,17002,53828,67626,24.728048,,true,1.0,0.8,false,2020-01-06 13:19:06,2020-01-06 13:19:06
31253442,2,4363,17002,53828,67621,21.538456,,true,1.0,0.8,false,2020-01-06 13:18:59,2020-01-06 13:18:59
31253441,2,4363,17002,53828,67623,30.269406,,true,1.0,0.8,false,2020-01-06 13:18:58,2020-01-06 13:18:58
31253438,2,4363,17002,53828,67623,30.195826,,true,1.0,0.8,false,2020-01-06 13:18:58,2020-01-06 13:18:58
31253421,2,4363,17002,53828,67626,21.510293,,true,1.0,0.8,false,2020-01-06 13:18:35,2020-01-06 13:18:35
31253419,2,4363,17002,53828,67626,18.237414,,true,1.0,0.8,false,2020-01-06 13:18:21,2020-01-06 13:18:21
31253417,2,4363,17002,53828,67621,18.426212,,true,1.0,0.8,false,2020-01-06 13:18:10,2020-01-06 13:18:10
31253414,2,4363,17002,53828,67626,15.408072,,true,1.0,0.8,false,2020-01-06 13:18:00,2020-01-06 13:18:00
31253411,2,4363,17002,53828,67621,15.314217,,true,1.0,0.8,false,2020-01-06 13:17:52,2020-01-06 13:17:52
31253407,2,4363,17002,53828,67626,11.402131,,true,1.0,0.8,false,2020-01-06 13:17:23,2020-01-06 13:17:23
31253401,2,4363,17002,53828,67623,27.181152,,true,1.0,0.8,false,2020-01-06 13:17:11,2020-01-06 13:17:11
31253398,2,4363,17002,53828,67623,27.181152,,true,1.0,0.8,false,2020-01-06 13:17:11,2020-01-06 13:17:11
31253389,2,4363,17002,53828,67621,11.63458,,true,1.0,0.8,false,2020-01-06 13:16:01,2020-01-06 13:16:01
31253383,2,4363,17002,53828,67623,24.722357,,true,1.0,0.8,false,2020-01-06 13:15:35,2020-01-06 13:15:35
31253381,2,4363,17002,53828,67623,24.722357,,true,1.0,0.8,false,2020-01-06 13:15:34,2020-01-06 13:15:34
31253375,2,4363,17002,53828,67623,24.498827,,false,1.0,0.8,false,2020-01-06 13:15:21,2020-01-06 13:15:21
31253372,2,4363,17002,53828,67623,27.167737,,true,1.0,0.8,false,2020-01-06 13:15:18,2020-01-06 13:15:18
31253367,2,4363,17002,53828,67623,24.631512,,true,1.0,0.8,false,2020-01-06 13:15:15,2020-01-06 13:15:15
31253360,2,4363,17002,53828,67623,23.896971,,false,1.0,0.8,false,2020-01-06 13:15:07,2020-01-06 13:15:07
31253347,2,4363,17002,53828,67621,11.580748,,true,1.0,0.8,false,2020-01-06 13:14:52,2020-01-06 13:14:52
31253327,2,4363,17002,53828,67623,21.561499,,true,1.0,0.8,false,2020-01-06 13:14:09,2020-01-06 13:14:09
31253326,2,4363,17002,53828,67623,21.48374,,true,1.0,0.8,false,2020-01-06 13:14:08,2020-01-06 13:14:08
31253316,2,4363,17002,53828,67623,18.287486,,true,1.0,0.8,false,2020-01-06 13:13:51,2020-01-06 13:13:51
31253315,2,4363,17002,53828,67623,18.224542,,true,1.0,0.8,false,2020-01-06 13:13:50,2020-01-06 13:13:50
31253307,2,4363,17002,53828,67623,15.524301,,true,1.0,0.8,false,2020-01-06 13:13:29,2020-01-06 13:13:29
31253306,2,4363,17002,53828,67623,15.514468,,true,1.0,0.8,false,2020-01-06 13:13:29,2020-01-06 13:13:29
31253291,2,4363,17002,53828,67623,11.586757,,true,1.0,0.8,false,2020-01-06 13:12:48,2020-01-06 13:12:48
31253290,2,4363,17002,53828,67623,11.512042,,true,1.0,0.8,false,2020-01-06 13:12:48,2020-01-06 13:12:48
31253287,2,4363,17002,53828,67623,10.241901,,false,1.0,0.8,false,2020-01-06 13:12:45,2020-01-06 13:12:45
31253285,2,4363,17002,53828,67623,7.385826,,false,1.0,0.8,false,2020-01-06 13:12:42,2020-01-06 13:12:42
31253128,2,4363,17002,53828,67622,30.166798,,true,1.0,0.8,false,2020-01-06 13:05:42,2020-01-06 13:05:42
31253098,2,4363,17002,53828,67622,27.178089,,true,1.0,0.8,false,2020-01-06 13:04:43,2020-01-06 13:04:43
31253051,2,4363,17002,53828,67622,24.68904,,true,1.0,0.8,false,2020-01-06 13:03:43,2020-01-06 13:03:43
31253019,2,4363,17002,53828,67622,21.454102,,true,1.0,0.8,false,2020-01-06 13:02:56,2020-01-06 13:02:56
31253011,2,4363,17002,53828,67622,18.183856,,true,1.0,0.8,false,2020-01-06 13:02:38,2020-01-06 13:02:38
31252989,2,4363,17002,53828,67622,15.442413,,true,1.0,0.8,false,2020-01-06 13:01:42,2020-01-06 13:01:42
31252970,2,4363,17002,53828,67622,11.455269,,true,1.0,0.8,false,2020-01-06 13:01:11,2020-01-06 13:01:11
31253765,2,4363,17002,53828,67623,43.226141,,true,1.0,0.8,false,2020-01-06 13:27:07,2020-01-06 13:27:07
31253763,2,4363,17002,53828,67623,43.226141,,true,1.0,0.8,false,2020-01-06 13:27:07,2020-01-06 13:27:07
31253760,2,4363,17002,53828,67623,43.226141,,true,1.0,0.8,false,2020-01-06 13:27:06,2020-01-06 13:27:06
31253759,2,4363,17002,53828,67631,56.436316,,true,1.0,0.8,false,2020-01-06 13:27:06,2020-01-06 13:27:06
31253757,2,4363,17002,53828,67623,43.226141,,true,1.0,0.8,false,2020-01-06 13:27:06,2020-01-06 13:27:06
31253753,2,4363,17002,53828,67623,43.204571,,true,1.0,0.8,false,2020-01-06 13:27:05,2020-01-06 13:27:05
31253750,2,4363,17002,53828,67623,43.202921,,true,1.0,0.8,false,2020-01-06 13:27:04,2020-01-06 13:27:04
